ID	Disease	Item Type	Item Barcode	Item UUID	Classification	Category	Annotator	Date Created	Annotation
23703	STAD	Aliquot	TCGA-HJ-7597-01A-21R-2203-13	TCGA-uuid	CenterNotification	Item flagged DNU	DCC	11/26/2014	SDRF in bcgsc.ca_STAD.IlluminaHiSeq_RNASeq.mage-tab.1.11.0 flagged aliquot to be excluded for analysis based on file 'bcgsc.ca.TCGA-HJ-7597-01A-21R-2203-13.bcgsc.ca.1.0.0.indel.vcf'.	
23269	STAD	Aliquot	TCGA-HJ-7597-01A-21R-2203-13	TCGA-uuid	CenterNotification	Item flagged DNU	DCC	10/22/2014	SDRF in bcgsc.ca_STAD.IlluminaHiSeq_RNASeq.mage-tab.1.10.0 flagged aliquot to be excluded for analysis based on file 'bcgsc.ca.TCGA-HJ-7597-01A-21R-2203-13.bcgsc.ca.v2.snv.vcf'.	
23270	STAD	Aliquot	TCGA-HJ-7597-01A-21R-2203-13	TCGA-uuid	CenterNotification	Item flagged DNU	DCC	10/22/2014	SDRF in bcgsc.ca_STAD.IlluminaHiSeq_RNASeq.mage-tab.1.10.0 flagged aliquot to be excluded for analysis based on file 'bcgsc.ca.TCGA-HJ-7597-01A-21R-2203-13.bcgsc.ca.v2.indel.vcf'.	
23237	STAD	Aliquot	TCGA-HJ-7597-01A-21R-2203-13	TCGA-uuid	CenterNotification	Item flagged DNU	DCC	10/22/2014	SDRF in bcgsc.ca_STAD.IlluminaHiSeq_RNASeq.mage-tab.1.10.0 flagged aliquot to be excluded for analysis based on file 'TCGA-HJ-7597-01A-21R-2203-13.v2.exon.quantification.txt'.	
23238	STAD	Aliquot	TCGA-HJ-7597-01A-21R-2203-13	TCGA-uuid	CenterNotification	Item flagged DNU	DCC	10/22/2014	SDRF in bcgsc.ca_STAD.IlluminaHiSeq_RNASeq.mage-tab.1.10.0 flagged aliquot to be excluded for analysis based on file 'TCGA-HJ-7597-01A-21R-2203-13.v2.gene.quantification.txt'.	
23239	STAD	Aliquot	TCGA-HJ-7597-01A-21R-2203-13	TCGA-uuid	CenterNotification	Item flagged DNU	DCC	10/22/2014	SDRF in bcgsc.ca_STAD.IlluminaHiSeq_RNASeq.mage-tab.1.10.0 flagged aliquot to be excluded for analysis based on file 'TCGA-HJ-7597-01A-21R-2203-13.v2.spljxn.quantification.txt'.	
23224	STAD	Aliquot	TCGA-HJ-7597-01A-21R-2203-13	TCGA-uuid	CenterNotification	Item flagged DNU	DCC	10/22/2014	SDRF in bcgsc.ca_STAD.IlluminaHiSeq_RNASeq.mage-tab.1.10.0 flagged aliquot to be excluded for analysis based on file 'bcgsc.ca.TCGA-HJ-7597-01A-21R-2203-13.bcgsc.ca.1.2.0.snv.vcf'.	
23213	STAD	Aliquot	TCGA-HJ-7597-01A-21R-2203-13	TCGA-uuid	CenterNotification	Item flagged DNU	DCC	10/22/2014	SDRF in bcgsc.ca_STAD.IlluminaHiSeq_RNASeq.mage-tab.1.10.0 flagged aliquot to be excluded for analysis based on file 'bcgsc.ca.TCGA-HJ-7597-01A-21R-2203-13.bcgsc.ca.1.1.0.sv.fa'.	
23202	STAD	Aliquot	TCGA-HJ-7597-01A-21R-2203-13	TCGA-uuid	CenterNotification	Item flagged DNU	DCC	10/22/2014	SDRF in bcgsc.ca_STAD.IlluminaHiSeq_RNASeq.mage-tab.1.10.0 flagged aliquot to be excluded for analysis based on file 'bcgsc.ca.TCGA-HJ-7597-01A-21R-2203-13.bcgsc.ca.1.1.0.sv.vcf'.	
23171	STAD	Aliquot	TCGA-HJ-7597-01A-21R-2203-13	TCGA-uuid	CenterNotification	Item flagged DNU	DCC	10/22/2014	SDRF in bcgsc.ca_STAD.IlluminaHiSeq_RNASeq.mage-tab.1.10.0 flagged aliquot to be excluded for analysis based on file 'TCGA-HJ-7597-01A-21R-2203-13.exon.quantification.txt'.	
23172	STAD	Aliquot	TCGA-HJ-7597-01A-21R-2203-13	TCGA-uuid	CenterNotification	Item flagged DNU	DCC	10/22/2014	SDRF in bcgsc.ca_STAD.IlluminaHiSeq_RNASeq.mage-tab.1.10.0 flagged aliquot to be excluded for analysis based on file 'TCGA-HJ-7597-01A-21R-2203-13.gene.quantification.txt'.	
23173	STAD	Aliquot	TCGA-HJ-7597-01A-21R-2203-13	TCGA-uuid	CenterNotification	Item flagged DNU	DCC	10/22/2014	SDRF in bcgsc.ca_STAD.IlluminaHiSeq_RNASeq.mage-tab.1.10.0 flagged aliquot to be excluded for analysis based on file 'TCGA-HJ-7597-01A-21R-2203-13.spljxn.quantification.txt'.	
23162	STAD	Aliquot	TCGA-HJ-7597-01A-21R-2203-13	TCGA-uuid	CenterNotification	Item flagged DNU	DCC	10/22/2014	SDRF in bcgsc.ca_STAD.IlluminaHiSeq_RNASeq.mage-tab.1.10.0 flagged aliquot to be excluded for analysis based on file 'bcgsc.ca.TCGA-HJ-7597-01A-21R-2203-13.bcgsc.ca.1.0.0.indel.vcf'.	
22082	STAD	Aliquot	TCGA-HJ-7597-01A-21R-2203-13	21403bdb-d56b-4b59-af62-fd97528b0051	CenterNotification	Item flagged DNU	DCC	09/05/2014	SDRF in bcgsc.ca_STAD.IlluminaHiSeq_RNASeq.mage-tab.1.9.0 flagged aliquot to be excluded for analysis based on file 'bcgsc.ca.TCGA-HJ-7597-01A-21R-2203-13.bcgsc.ca.v2.snv.vcf'.	
22083	STAD	Aliquot	TCGA-HJ-7597-01A-21R-2203-13	21403bdb-d56b-4b59-af62-fd97528b0051	CenterNotification	Item flagged DNU	DCC	09/05/2014	SDRF in bcgsc.ca_STAD.IlluminaHiSeq_RNASeq.mage-tab.1.9.0 flagged aliquot to be excluded for analysis based on file 'bcgsc.ca.TCGA-HJ-7597-01A-21R-2203-13.bcgsc.ca.v2.indel.vcf'.	
22050	STAD	Aliquot	TCGA-HJ-7597-01A-21R-2203-13	21403bdb-d56b-4b59-af62-fd97528b0051	CenterNotification	Item flagged DNU	DCC	09/05/2014	SDRF in bcgsc.ca_STAD.IlluminaHiSeq_RNASeq.mage-tab.1.9.0 flagged aliquot to be excluded for analysis based on file 'TCGA-HJ-7597-01A-21R-2203-13.v2.exon.quantification.txt'.	
22051	STAD	Aliquot	TCGA-HJ-7597-01A-21R-2203-13	21403bdb-d56b-4b59-af62-fd97528b0051	CenterNotification	Item flagged DNU	DCC	09/05/2014	SDRF in bcgsc.ca_STAD.IlluminaHiSeq_RNASeq.mage-tab.1.9.0 flagged aliquot to be excluded for analysis based on file 'TCGA-HJ-7597-01A-21R-2203-13.v2.gene.quantification.txt'.	
22052	STAD	Aliquot	TCGA-HJ-7597-01A-21R-2203-13	21403bdb-d56b-4b59-af62-fd97528b0051	CenterNotification	Item flagged DNU	DCC	09/05/2014	SDRF in bcgsc.ca_STAD.IlluminaHiSeq_RNASeq.mage-tab.1.9.0 flagged aliquot to be excluded for analysis based on file 'TCGA-HJ-7597-01A-21R-2203-13.v2.spljxn.quantification.txt'.	
22037	STAD	Aliquot	TCGA-HJ-7597-01A-21R-2203-13	21403bdb-d56b-4b59-af62-fd97528b0051	CenterNotification	Item flagged DNU	DCC	09/05/2014	SDRF in bcgsc.ca_STAD.IlluminaHiSeq_RNASeq.mage-tab.1.9.0 flagged aliquot to be excluded for analysis based on file 'bcgsc.ca.TCGA-HJ-7597-01A-21R-2203-13.bcgsc.ca.1.2.0.snv.vcf'.	
22026	STAD	Aliquot	TCGA-HJ-7597-01A-21R-2203-13	21403bdb-d56b-4b59-af62-fd97528b0051	CenterNotification	Item flagged DNU	DCC	09/05/2014	SDRF in bcgsc.ca_STAD.IlluminaHiSeq_RNASeq.mage-tab.1.9.0 flagged aliquot to be excluded for analysis based on file 'bcgsc.ca.TCGA-HJ-7597-01A-21R-2203-13.bcgsc.ca.1.1.0.sv.fa'.	
22015	STAD	Aliquot	TCGA-HJ-7597-01A-21R-2203-13	21403bdb-d56b-4b59-af62-fd97528b0051	CenterNotification	Item flagged DNU	DCC	09/05/2014	SDRF in bcgsc.ca_STAD.IlluminaHiSeq_RNASeq.mage-tab.1.9.0 flagged aliquot to be excluded for analysis based on file 'bcgsc.ca.TCGA-HJ-7597-01A-21R-2203-13.bcgsc.ca.1.1.0.sv.vcf'.	
21984	STAD	Aliquot	TCGA-HJ-7597-01A-21R-2203-13	21403bdb-d56b-4b59-af62-fd97528b0051	CenterNotification	Item flagged DNU	DCC	09/05/2014	SDRF in bcgsc.ca_STAD.IlluminaHiSeq_RNASeq.mage-tab.1.9.0 flagged aliquot to be excluded for analysis based on file 'TCGA-HJ-7597-01A-21R-2203-13.exon.quantification.txt'.	
21985	STAD	Aliquot	TCGA-HJ-7597-01A-21R-2203-13	21403bdb-d56b-4b59-af62-fd97528b0051	CenterNotification	Item flagged DNU	DCC	09/05/2014	SDRF in bcgsc.ca_STAD.IlluminaHiSeq_RNASeq.mage-tab.1.9.0 flagged aliquot to be excluded for analysis based on file 'TCGA-HJ-7597-01A-21R-2203-13.gene.quantification.txt'.	
21986	STAD	Aliquot	TCGA-HJ-7597-01A-21R-2203-13	21403bdb-d56b-4b59-af62-fd97528b0051	CenterNotification	Item flagged DNU	DCC	09/05/2014	SDRF in bcgsc.ca_STAD.IlluminaHiSeq_RNASeq.mage-tab.1.9.0 flagged aliquot to be excluded for analysis based on file 'TCGA-HJ-7597-01A-21R-2203-13.spljxn.quantification.txt'.	
21975	STAD	Aliquot	TCGA-HJ-7597-01A-21R-2203-13	21403bdb-d56b-4b59-af62-fd97528b0051	CenterNotification	Item flagged DNU	DCC	09/05/2014	SDRF in bcgsc.ca_STAD.IlluminaHiSeq_RNASeq.mage-tab.1.9.0 flagged aliquot to be excluded for analysis based on file 'bcgsc.ca.TCGA-HJ-7597-01A-21R-2203-13.bcgsc.ca.1.0.0.indel.vcf'.	
21849	STAD	Aliquot	TCGA-HJ-7597-01A-21R-2203-13	21403bdb-d56b-4b59-af62-fd97528b0051	CenterNotification	Item flagged DNU	DCC	08/13/2014	SDRF in bcgsc.ca_STAD.IlluminaHiSeq_RNASeq.mage-tab.1.8.0 flagged aliquot to be excluded for analysis based on file 'bcgsc.ca.TCGA-HJ-7597-01A-21R-2203-13.bcgsc.ca.v2.snv.vcf'.	
21850	STAD	Aliquot	TCGA-HJ-7597-01A-21R-2203-13	21403bdb-d56b-4b59-af62-fd97528b0051	CenterNotification	Item flagged DNU	DCC	08/13/2014	SDRF in bcgsc.ca_STAD.IlluminaHiSeq_RNASeq.mage-tab.1.8.0 flagged aliquot to be excluded for analysis based on file 'bcgsc.ca.TCGA-HJ-7597-01A-21R-2203-13.bcgsc.ca.v2.indel.vcf'.	
21817	STAD	Aliquot	TCGA-HJ-7597-01A-21R-2203-13	21403bdb-d56b-4b59-af62-fd97528b0051	CenterNotification	Item flagged DNU	DCC	08/13/2014	SDRF in bcgsc.ca_STAD.IlluminaHiSeq_RNASeq.mage-tab.1.8.0 flagged aliquot to be excluded for analysis based on file 'TCGA-HJ-7597-01A-21R-2203-13.v2.exon.quantification.txt'.	
21818	STAD	Aliquot	TCGA-HJ-7597-01A-21R-2203-13	21403bdb-d56b-4b59-af62-fd97528b0051	CenterNotification	Item flagged DNU	DCC	08/13/2014	SDRF in bcgsc.ca_STAD.IlluminaHiSeq_RNASeq.mage-tab.1.8.0 flagged aliquot to be excluded for analysis based on file 'TCGA-HJ-7597-01A-21R-2203-13.v2.gene.quantification.txt'.	
21819	STAD	Aliquot	TCGA-HJ-7597-01A-21R-2203-13	21403bdb-d56b-4b59-af62-fd97528b0051	CenterNotification	Item flagged DNU	DCC	08/13/2014	SDRF in bcgsc.ca_STAD.IlluminaHiSeq_RNASeq.mage-tab.1.8.0 flagged aliquot to be excluded for analysis based on file 'TCGA-HJ-7597-01A-21R-2203-13.v2.spljxn.quantification.txt'.	
21804	STAD	Aliquot	TCGA-HJ-7597-01A-21R-2203-13	21403bdb-d56b-4b59-af62-fd97528b0051	CenterNotification	Item flagged DNU	DCC	08/13/2014	SDRF in bcgsc.ca_STAD.IlluminaHiSeq_RNASeq.mage-tab.1.8.0 flagged aliquot to be excluded for analysis based on file 'bcgsc.ca.TCGA-HJ-7597-01A-21R-2203-13.bcgsc.ca.1.2.0.snv.vcf'.	
21793	STAD	Aliquot	TCGA-HJ-7597-01A-21R-2203-13	21403bdb-d56b-4b59-af62-fd97528b0051	CenterNotification	Item flagged DNU	DCC	08/13/2014	SDRF in bcgsc.ca_STAD.IlluminaHiSeq_RNASeq.mage-tab.1.8.0 flagged aliquot to be excluded for analysis based on file 'bcgsc.ca.TCGA-HJ-7597-01A-21R-2203-13.bcgsc.ca.1.1.0.sv.fa'.	
21782	STAD	Aliquot	TCGA-HJ-7597-01A-21R-2203-13	21403bdb-d56b-4b59-af62-fd97528b0051	CenterNotification	Item flagged DNU	DCC	08/13/2014	SDRF in bcgsc.ca_STAD.IlluminaHiSeq_RNASeq.mage-tab.1.8.0 flagged aliquot to be excluded for analysis based on file 'bcgsc.ca.TCGA-HJ-7597-01A-21R-2203-13.bcgsc.ca.1.1.0.sv.vcf'.	
21751	STAD	Aliquot	TCGA-HJ-7597-01A-21R-2203-13	21403bdb-d56b-4b59-af62-fd97528b0051	CenterNotification	Item flagged DNU	DCC	08/13/2014	SDRF in bcgsc.ca_STAD.IlluminaHiSeq_RNASeq.mage-tab.1.8.0 flagged aliquot to be excluded for analysis based on file 'TCGA-HJ-7597-01A-21R-2203-13.exon.quantification.txt'.	
21752	STAD	Aliquot	TCGA-HJ-7597-01A-21R-2203-13	21403bdb-d56b-4b59-af62-fd97528b0051	CenterNotification	Item flagged DNU	DCC	08/13/2014	SDRF in bcgsc.ca_STAD.IlluminaHiSeq_RNASeq.mage-tab.1.8.0 flagged aliquot to be excluded for analysis based on file 'TCGA-HJ-7597-01A-21R-2203-13.gene.quantification.txt'.	
21753	STAD	Aliquot	TCGA-HJ-7597-01A-21R-2203-13	21403bdb-d56b-4b59-af62-fd97528b0051	CenterNotification	Item flagged DNU	DCC	08/13/2014	SDRF in bcgsc.ca_STAD.IlluminaHiSeq_RNASeq.mage-tab.1.8.0 flagged aliquot to be excluded for analysis based on file 'TCGA-HJ-7597-01A-21R-2203-13.spljxn.quantification.txt'.	
21742	STAD	Aliquot	TCGA-HJ-7597-01A-21R-2203-13	21403bdb-d56b-4b59-af62-fd97528b0051	CenterNotification	Item flagged DNU	DCC	08/13/2014	SDRF in bcgsc.ca_STAD.IlluminaHiSeq_RNASeq.mage-tab.1.8.0 flagged aliquot to be excluded for analysis based on file 'bcgsc.ca.TCGA-HJ-7597-01A-21R-2203-13.bcgsc.ca.1.0.0.indel.vcf'.	
20242	STAD	Aliquot	TCGA-HJ-7597-01A-21R-2203-13	21403bdb-d56b-4b59-af62-fd97528b0051	CenterNotification	Item flagged DNU	DCC	03/20/2014	SDRF in bcgsc.ca_STAD.IlluminaHiSeq_RNASeq.mage-tab.1.7.0 flagged aliquot to be excluded for analysis based on file 'bcgsc.ca.TCGA-HJ-7597-01A-21R-2203-13.bcgsc.ca.v2.snv.vcf'.	
20243	STAD	Aliquot	TCGA-HJ-7597-01A-21R-2203-13	21403bdb-d56b-4b59-af62-fd97528b0051	CenterNotification	Item flagged DNU	DCC	03/20/2014	SDRF in bcgsc.ca_STAD.IlluminaHiSeq_RNASeq.mage-tab.1.7.0 flagged aliquot to be excluded for analysis based on file 'bcgsc.ca.TCGA-HJ-7597-01A-21R-2203-13.bcgsc.ca.v2.indel.vcf'.	
20210	STAD	Aliquot	TCGA-HJ-7597-01A-21R-2203-13	21403bdb-d56b-4b59-af62-fd97528b0051	CenterNotification	Item flagged DNU	DCC	03/20/2014	SDRF in bcgsc.ca_STAD.IlluminaHiSeq_RNASeq.mage-tab.1.7.0 flagged aliquot to be excluded for analysis based on file 'TCGA-HJ-7597-01A-21R-2203-13.v2.exon.quantification.txt'.	
20211	STAD	Aliquot	TCGA-HJ-7597-01A-21R-2203-13	21403bdb-d56b-4b59-af62-fd97528b0051	CenterNotification	Item flagged DNU	DCC	03/20/2014	SDRF in bcgsc.ca_STAD.IlluminaHiSeq_RNASeq.mage-tab.1.7.0 flagged aliquot to be excluded for analysis based on file 'TCGA-HJ-7597-01A-21R-2203-13.v2.gene.quantification.txt'.	
20212	STAD	Aliquot	TCGA-HJ-7597-01A-21R-2203-13	21403bdb-d56b-4b59-af62-fd97528b0051	CenterNotification	Item flagged DNU	DCC	03/20/2014	SDRF in bcgsc.ca_STAD.IlluminaHiSeq_RNASeq.mage-tab.1.7.0 flagged aliquot to be excluded for analysis based on file 'TCGA-HJ-7597-01A-21R-2203-13.v2.spljxn.quantification.txt'.	
20197	STAD	Aliquot	TCGA-HJ-7597-01A-21R-2203-13	21403bdb-d56b-4b59-af62-fd97528b0051	CenterNotification	Item flagged DNU	DCC	03/20/2014	SDRF in bcgsc.ca_STAD.IlluminaHiSeq_RNASeq.mage-tab.1.7.0 flagged aliquot to be excluded for analysis based on file 'bcgsc.ca.TCGA-HJ-7597-01A-21R-2203-13.bcgsc.ca.1.2.0.snv.vcf'.	
20186	STAD	Aliquot	TCGA-HJ-7597-01A-21R-2203-13	21403bdb-d56b-4b59-af62-fd97528b0051	CenterNotification	Item flagged DNU	DCC	03/20/2014	SDRF in bcgsc.ca_STAD.IlluminaHiSeq_RNASeq.mage-tab.1.7.0 flagged aliquot to be excluded for analysis based on file 'bcgsc.ca.TCGA-HJ-7597-01A-21R-2203-13.bcgsc.ca.1.1.0.sv.fa'.	
20175	STAD	Aliquot	TCGA-HJ-7597-01A-21R-2203-13	21403bdb-d56b-4b59-af62-fd97528b0051	CenterNotification	Item flagged DNU	DCC	03/20/2014	SDRF in bcgsc.ca_STAD.IlluminaHiSeq_RNASeq.mage-tab.1.7.0 flagged aliquot to be excluded for analysis based on file 'bcgsc.ca.TCGA-HJ-7597-01A-21R-2203-13.bcgsc.ca.1.1.0.sv.vcf'.	
20144	STAD	Aliquot	TCGA-HJ-7597-01A-21R-2203-13	21403bdb-d56b-4b59-af62-fd97528b0051	CenterNotification	Item flagged DNU	DCC	03/20/2014	SDRF in bcgsc.ca_STAD.IlluminaHiSeq_RNASeq.mage-tab.1.7.0 flagged aliquot to be excluded for analysis based on file 'TCGA-HJ-7597-01A-21R-2203-13.exon.quantification.txt'.	
20145	STAD	Aliquot	TCGA-HJ-7597-01A-21R-2203-13	21403bdb-d56b-4b59-af62-fd97528b0051	CenterNotification	Item flagged DNU	DCC	03/20/2014	SDRF in bcgsc.ca_STAD.IlluminaHiSeq_RNASeq.mage-tab.1.7.0 flagged aliquot to be excluded for analysis based on file 'TCGA-HJ-7597-01A-21R-2203-13.gene.quantification.txt'.	
20146	STAD	Aliquot	TCGA-HJ-7597-01A-21R-2203-13	21403bdb-d56b-4b59-af62-fd97528b0051	CenterNotification	Item flagged DNU	DCC	03/20/2014	SDRF in bcgsc.ca_STAD.IlluminaHiSeq_RNASeq.mage-tab.1.7.0 flagged aliquot to be excluded for analysis based on file 'TCGA-HJ-7597-01A-21R-2203-13.spljxn.quantification.txt'.	
20135	STAD	Aliquot	TCGA-HJ-7597-01A-21R-2203-13	21403bdb-d56b-4b59-af62-fd97528b0051	CenterNotification	Item flagged DNU	DCC	03/20/2014	SDRF in bcgsc.ca_STAD.IlluminaHiSeq_RNASeq.mage-tab.1.7.0 flagged aliquot to be excluded for analysis based on file 'bcgsc.ca.TCGA-HJ-7597-01A-21R-2203-13.bcgsc.ca.1.0.0.indel.vcf'.	
17868	STAD	Aliquot	TCGA-HJ-7597-01A-21R-2203-13	21403bdb-d56b-4b59-af62-fd97528b0051	CenterNotification	Item flagged DNU	DCC	10/04/2013	SDRF in bcgsc.ca_STAD.IlluminaHiSeq_RNASeq.mage-tab.1.6.0 flagged aliquot to be excluded for analysis based on file 'bcgsc.ca.TCGA-HJ-7597-01A-21R-2203-13.bcgsc.ca.1.2.0.snv.vcf'.	
17857	STAD	Aliquot	TCGA-HJ-7597-01A-21R-2203-13	21403bdb-d56b-4b59-af62-fd97528b0051	CenterNotification	Item flagged DNU	DCC	10/04/2013	SDRF in bcgsc.ca_STAD.IlluminaHiSeq_RNASeq.mage-tab.1.6.0 flagged aliquot to be excluded for analysis based on file 'bcgsc.ca.TCGA-HJ-7597-01A-21R-2203-13.bcgsc.ca.1.1.0.sv.fa'.	
17846	STAD	Aliquot	TCGA-HJ-7597-01A-21R-2203-13	21403bdb-d56b-4b59-af62-fd97528b0051	CenterNotification	Item flagged DNU	DCC	10/04/2013	SDRF in bcgsc.ca_STAD.IlluminaHiSeq_RNASeq.mage-tab.1.6.0 flagged aliquot to be excluded for analysis based on file 'bcgsc.ca.TCGA-HJ-7597-01A-21R-2203-13.bcgsc.ca.1.1.0.sv.vcf'.	
17815	STAD	Aliquot	TCGA-HJ-7597-01A-21R-2203-13	21403bdb-d56b-4b59-af62-fd97528b0051	CenterNotification	Item flagged DNU	DCC	10/04/2013	SDRF in bcgsc.ca_STAD.IlluminaHiSeq_RNASeq.mage-tab.1.6.0 flagged aliquot to be excluded for analysis based on file 'TCGA-HJ-7597-01A-21R-2203-13.exon.quantification.txt'.	
17816	STAD	Aliquot	TCGA-HJ-7597-01A-21R-2203-13	21403bdb-d56b-4b59-af62-fd97528b0051	CenterNotification	Item flagged DNU	DCC	10/04/2013	SDRF in bcgsc.ca_STAD.IlluminaHiSeq_RNASeq.mage-tab.1.6.0 flagged aliquot to be excluded for analysis based on file 'TCGA-HJ-7597-01A-21R-2203-13.gene.quantification.txt'.	
17817	STAD	Aliquot	TCGA-HJ-7597-01A-21R-2203-13	21403bdb-d56b-4b59-af62-fd97528b0051	CenterNotification	Item flagged DNU	DCC	10/04/2013	SDRF in bcgsc.ca_STAD.IlluminaHiSeq_RNASeq.mage-tab.1.6.0 flagged aliquot to be excluded for analysis based on file 'TCGA-HJ-7597-01A-21R-2203-13.spljxn.quantification.txt'.	
17806	STAD	Aliquot	TCGA-HJ-7597-01A-21R-2203-13	21403bdb-d56b-4b59-af62-fd97528b0051	CenterNotification	Item flagged DNU	DCC	10/04/2013	SDRF in bcgsc.ca_STAD.IlluminaHiSeq_RNASeq.mage-tab.1.6.0 flagged aliquot to be excluded for analysis based on file 'bcgsc.ca.TCGA-HJ-7597-01A-21R-2203-13.bcgsc.ca.1.0.0.indel.vcf'.	
16467	STAD	Aliquot	TCGA-HJ-7597-01A-21R-2203-13	21403bdb-d56b-4b59-af62-fd97528b0051	CenterNotification	Item flagged DNU	DCC	07/12/2013	SDRF in bcgsc.ca_STAD.IlluminaHiSeq_RNASeq.mage-tab.1.5.0 flagged aliquot to be excluded for analysis based on file 'bcgsc.ca.TCGA-HJ-7597-01A-21R-2203-13.bcgsc.ca.1.0.0.snv.vcf'.	
16456	STAD	Aliquot	TCGA-HJ-7597-01A-21R-2203-13	21403bdb-d56b-4b59-af62-fd97528b0051	CenterNotification	Item flagged DNU	DCC	07/12/2013	SDRF in bcgsc.ca_STAD.IlluminaHiSeq_RNASeq.mage-tab.1.5.0 flagged aliquot to be excluded for analysis based on file 'bcgsc.ca.TCGA-HJ-7597-01A-21R-2203-13.bcgsc.ca.1.1.0.sv.fa'.	
16445	STAD	Aliquot	TCGA-HJ-7597-01A-21R-2203-13	21403bdb-d56b-4b59-af62-fd97528b0051	CenterNotification	Item flagged DNU	DCC	07/12/2013	SDRF in bcgsc.ca_STAD.IlluminaHiSeq_RNASeq.mage-tab.1.5.0 flagged aliquot to be excluded for analysis based on file 'bcgsc.ca.TCGA-HJ-7597-01A-21R-2203-13.bcgsc.ca.1.1.0.sv.vcf'.	
16414	STAD	Aliquot	TCGA-HJ-7597-01A-21R-2203-13	21403bdb-d56b-4b59-af62-fd97528b0051	CenterNotification	Item flagged DNU	DCC	07/12/2013	SDRF in bcgsc.ca_STAD.IlluminaHiSeq_RNASeq.mage-tab.1.5.0 flagged aliquot to be excluded for analysis based on file 'TCGA-HJ-7597-01A-21R-2203-13.exon.quantification.txt'.	
16415	STAD	Aliquot	TCGA-HJ-7597-01A-21R-2203-13	21403bdb-d56b-4b59-af62-fd97528b0051	CenterNotification	Item flagged DNU	DCC	07/12/2013	SDRF in bcgsc.ca_STAD.IlluminaHiSeq_RNASeq.mage-tab.1.5.0 flagged aliquot to be excluded for analysis based on file 'TCGA-HJ-7597-01A-21R-2203-13.gene.quantification.txt'.	
16416	STAD	Aliquot	TCGA-HJ-7597-01A-21R-2203-13	21403bdb-d56b-4b59-af62-fd97528b0051	CenterNotification	Item flagged DNU	DCC	07/12/2013	SDRF in bcgsc.ca_STAD.IlluminaHiSeq_RNASeq.mage-tab.1.5.0 flagged aliquot to be excluded for analysis based on file 'TCGA-HJ-7597-01A-21R-2203-13.spljxn.quantification.txt'.	
16405	STAD	Aliquot	TCGA-HJ-7597-01A-21R-2203-13	21403bdb-d56b-4b59-af62-fd97528b0051	CenterNotification	Item flagged DNU	DCC	07/12/2013	SDRF in bcgsc.ca_STAD.IlluminaHiSeq_RNASeq.mage-tab.1.5.0 flagged aliquot to be excluded for analysis based on file 'bcgsc.ca.TCGA-HJ-7597-01A-21R-2203-13.bcgsc.ca.1.0.0.indel.vcf'.	
16321	STAD	Aliquot	TCGA-HJ-7597-01A-21R-2203-13	21403bdb-d56b-4b59-af62-fd97528b0051	CenterNotification	Item flagged DNU	DCC	05/24/2013	SDRF in bcgsc.ca_STAD.IlluminaHiSeq_RNASeq.mage-tab.1.4.0 flagged aliquot to be excluded for analysis based on file 'TCGA-HJ-7597-01A-21R-2203-13.exon.quantification.txt'.	
16322	STAD	Aliquot	TCGA-HJ-7597-01A-21R-2203-13	21403bdb-d56b-4b59-af62-fd97528b0051	CenterNotification	Item flagged DNU	DCC	05/24/2013	SDRF in bcgsc.ca_STAD.IlluminaHiSeq_RNASeq.mage-tab.1.4.0 flagged aliquot to be excluded for analysis based on file 'TCGA-HJ-7597-01A-21R-2203-13.gene.quantification.txt'.	
16323	STAD	Aliquot	TCGA-HJ-7597-01A-21R-2203-13	21403bdb-d56b-4b59-af62-fd97528b0051	CenterNotification	Item flagged DNU	DCC	05/24/2013	SDRF in bcgsc.ca_STAD.IlluminaHiSeq_RNASeq.mage-tab.1.4.0 flagged aliquot to be excluded for analysis based on file 'TCGA-HJ-7597-01A-21R-2203-13.spljxn.quantification.txt'.	
16306	STAD	Aliquot	TCGA-HJ-7597-01A-21R-2203-13	21403bdb-d56b-4b59-af62-fd97528b0051	CenterNotification	Item flagged DNU	DCC	05/24/2013	SDRF in bcgsc.ca_STAD.IlluminaHiSeq_RNASeq.mage-tab.1.4.0 flagged aliquot to be excluded for analysis based on file 'bcgsc.ca.TCGA-HJ-7597-01A-21R-2203-13.bcgsc.ca.1.0.0.snv.vcf'.	
16307	STAD	Aliquot	TCGA-HJ-7597-01A-21R-2203-13	21403bdb-d56b-4b59-af62-fd97528b0051	CenterNotification	Item flagged DNU	DCC	05/24/2013	SDRF in bcgsc.ca_STAD.IlluminaHiSeq_RNASeq.mage-tab.1.4.0 flagged aliquot to be excluded for analysis based on file 'bcgsc.ca.TCGA-HJ-7597-01A-21R-2203-13.bcgsc.ca.1.0.0.indel.vcf'.	
16099	STAD	Aliquot	TCGA-HJ-7597-01A-21R-2203-13	21403bdb-d56b-4b59-af62-fd97528b0051	CenterNotification	Item flagged DNU	DCC	05/13/2013	SDRF in bcgsc.ca_STAD.IlluminaHiSeq_RNASeq.mage-tab.1.3.0 flagged aliquot to be excluded for analysis based on file 'TCGA-HJ-7597-01A-21R-2203-13.exon.quantification.txt'.	
